PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,hsi_id
10.88662375098017,-2.126165307487425,-0.9742785420824479,1.3671618355907078,-0.17077331077325678,0.16617058259358422,-0.2324479740055901,-0.5233669980895425,-0.4502460100814788,-0.005364848099843033,0.5688303002783042,0.1373368554372997,-0.3811626782910504,0.3381967718746841,0.4725098583016584,0.36800463069170974,0.6015192634143246,0.23721771489192933,-0.3421440583110061,-0.34079777528429395,0.4263156954998134,-0.023109402138429585,0.6489231339666304,0.1463041140319842,-0.11579841800560647,0.008073986661134428,-0.7645025605214302,-0.2806196103829159,0.6273622076089321,-0.477049092623498,-0.17286081501944103,-0.7642641229610375,-0.508958795112236,0.27572608756617895,-0.5618552437936548,0.5656067682263168,-0.03136746148435158,0.14723800934702524,-0.07507050547388033,0.09523991622928735,-0.22767246373901684,0.3338129903323736,-0.057327337640049006,-0.035990715726824406,-0.4723526093254093,-0.18623664847089358,0.00448991473355313,-0.014904086132944952,0.08415807083495348,-0.5101415508300549,-0.0669734476924738,-0.22310836150258295,-0.14288855087152932,-0.3003102648933373,0.10773334277488299,-0.24649163244708575,-0.43609560020066396,0.15752089713913162,0.1773054160139084,0.10134986975128482,0.4895817084610382,0.09413569011421272,0.18595449175218223,0.14337452682550653,-0.28272443598022856,-0.40939820355118073,-0.08688470351562814,-0.44456825533689254,-0.13583257928424955,-0.4619318095734084,imagoai_corn_249
-27.600863473718803,-0.5104987063395492,0.7517240698880298,-0.7297082296457431,1.2083600077075927,-0.16299312121249937,0.86067967985947,0.15351646992208695,0.4083271602685169,0.281722984837179,-0.6184235348266662,0.06393968609218925,0.28017737032119266,-0.37432180480907945,0.7241944937112776,0.14654672123466878,0.29329943635882344,0.13698924633615628,0.05134274517865858,-0.23048248074525393,0.37948579779525293,0.4290710382512287,0.2092838530645393,-0.10901173721090941,-0.1226438321417941,0.2863091504102255,-0.27095078740665635,0.2921081253282443,0.18716383554292537,0.33379058031352277,-0.137871693166576,-0.18812956833298566,0.028510462661582605,0.5085349767345874,-0.17208380383937327,-0.2746488645149364,0.09332418695022175,-0.7195693897419131,0.2695930297454521,0.030736479272086937,-0.08266978917967581,0.008107043284909243,0.9574471584513954,0.07321703288444074,0.11741041470783958,0.38261625261910465,0.18635439728265746,-0.1938204439453241,-0.19859114717798498,0.15759783001307265,0.008633241575727885,-0.5722887263781569,0.31911985142406746,0.176548770528766,-0.3218340315143732,-0.1537942474944176,0.23096449621149467,-0.2645315016741077,0.02759812054848157,-0.15510426189550167,0.0791311596016763,-0.12439032477906665,0.6607203763224787,0.013261156666015133,-0.01658665007425831,-0.5130947789313977,-0.24140676370493488,0.4875633199279563,-0.15235187353699012,-0.623712325168166,imagoai_corn_433
-11.323490434499446,0.960490885775739,0.558480599408275,1.7002812379564667,-1.3277021787076262,0.561752269368826,0.5388794168330387,0.7644107559551934,-0.39361612911828264,-0.44373659854431957,0.23982685785199206,-0.016528147099491488,-1.04361161851468,-0.8728821209387383,0.6457857412775223,-0.087029513299139,-0.3404259311513482,0.05594405668023432,-0.1641392068879487,0.5064974866372726,0.122858647855469,0.6680613101646611,0.11101350757153396,0.1276052193002496,-0.0521382592564366,1.1885065963533448,0.1841791169778905,0.49484824563929525,0.15302785144003062,-0.22324278645483894,0.2905063342686345,-0.2685363911592078,0.3836181782718743,0.04171586647600314,-0.47793234467392204,0.11657874563492457,-0.13449113413280814,0.7177472684254673,-0.06426484565243976,-0.10286728081421115,0.14873609751973849,-0.032724740102549936,-0.09516526508593677,0.07071391634406467,0.06227571787174744,0.6679662960724004,-0.18852131526696592,0.035014540708223504,-0.24030636734700891,0.31794280626638394,-0.3223276598146446,0.11806775159062308,-0.3278899400091566,-0.0018881534221744972,0.15528939326779814,0.5920946492128317,-0.10117579053214232,0.006460361719692787,0.016288147120272517,-0.014333401215969573,-0.07601072337095052,0.14592122409934652,0.6531853591277212,-0.03193158539848888,0.5528107115378478,0.28359007893082955,0.4418409515490442,-0.2641361685462148,-0.3765329566219129,0.07459732863761456,imagoai_corn_19
0.18139997435085406,13.32561290435405,-0.8060302242915524,-1.9746292804167578,0.09436189672535643,0.515809331007928,0.3501426166134351,-0.4162358465785642,0.9768132199437556,-0.36449877794381474,-0.27097125551750706,0.424715051371447,0.5649225874584806,0.1693649382453873,-0.09560179170464349,0.23418222593951804,-0.12429560129189071,-0.4694276097000028,0.29407900512601104,0.2671157298875055,-0.040082390422422565,0.12841611661641322,-0.19577774876495013,0.2544409919658475,-0.3203128083453437,0.5542651088972214,-0.38255075592986654,-0.1966892141340221,0.2351237024423143,0.5111396516140784,0.03574408915177796,0.25740448662150184,0.36267648685700565,-0.1829811142088764,-0.056378714073846724,-0.08717396831133459,-0.35613911793427305,0.2859805022158266,0.020826038701681773,-0.5706725064603262,-0.24224086496855798,0.5667742159262533,0.124949852566777,-0.16473641642969183,-0.47677630360480894,-0.05506275601141708,0.42751213015487033,-0.1509158534126306,0.730743199549845,-0.6215691534015284,-0.045705102196789346,-0.21875879689709532,0.03551788757643097,0.12081154169890787,-0.3051522326014038,-0.05351211746312807,-0.12125513975647864,-0.4819228044383804,-0.07678818276234281,0.5570629993000311,0.08601225777129388,0.45861717636307686,0.2948149276632617,-0.037388546009202425,0.4511634158353292,0.08498395635846266,0.10394126486012036,-0.16801430703359355,0.10078117357630462,0.32450888066916683,imagoai_corn_322
6.505796020618826,-1.3299543420874804,-0.7040704630417349,3.5556153168056257,1.035231383612277,0.27105177107191264,0.5717124494278599,-0.22756624149885601,-0.2633294036956995,0.5261567222197746,-0.47253164977160117,-0.3464743439610163,-0.6285362235526178,-0.02404670546050938,0.1653933944694744,0.15404177385564322,-0.6797805897317001,0.29947495440022237,-0.19980697268215236,0.01110473096059232,0.0646471976922714,-0.13691071544486297,0.21339383639379872,0.4240466085767727,0.7755779753721175,0.7827291046987093,-0.2528159471614713,-0.1220781641103382,-0.26201065070842483,-0.3199850609420234,-0.29256322362508885,0.18239217536608676,-0.3895597181811607,-0.20580168727623024,-0.22875298375915848,-0.11477155059611795,0.60402234905792,0.3147670445174305,0.17536709176493667,0.21050636294154287,0.14151087583636426,-0.1645091880929759,0.3534626162607676,0.39255300990278597,0.008053195537762474,0.01233467140683657,0.17189718224032224,0.11839560988571503,-0.06305525654976701,0.1810713065892064,-0.13177151137076984,0.0030121606716085425,-0.019538370274286614,-0.06043675882367682,0.22621292617633115,-0.14827356488542467,0.03455420055249158,0.44081037708156007,0.40117653129913633,-0.004819229845331864,-0.28703591246516846,0.004876193160896009,-0.27313787438602083,-0.2516202886364597,0.09046749152380447,-0.17405160132216355,-0.12448983421527525,0.5938679656973602,0.16904421530059266,-0.12870670669519013,imagoai_corn_332
-20.780892956417723,3.3512922439303368,-1.7006593526468843,-0.5656730751400318,-0.33277960395605033,-0.3800874695577064,0.5537162652130764,-0.23219695571436622,0.12916437556974603,0.18366280518655764,0.16072521496802689,-0.03755485017388617,0.2932909450196201,-0.07846808300161046,0.048860876491437846,0.1040367113333797,0.5284316959938434,-0.19226679702894967,-0.027781817519344897,-0.4244161566165693,-0.3880107181785565,0.0861331261931538,-0.5126149385140333,0.30935770179761984,-0.28591419135353285,0.09972232102051183,-0.35719782550444623,-0.11763518190955347,-0.4266287784432668,0.285235405589991,-0.3531639254806541,-0.23423640844363655,-0.649555824574133,-0.36428147285755363,0.16967480643874416,-0.10379013826280514,-0.7043978435610184,-0.19678140740819827,-0.2231670464878767,0.25898750885649563,0.07382895888229718,-0.3504373279679581,0.01229146624994739,-0.08484420589210068,0.09589443800749178,-0.608134369720743,-0.8817419917641486,-0.014380100640894955,-0.0702655745016364,-0.021646440941671303,-0.4988063947350913,0.0858433521363495,-0.2383102552375496,-0.22454798209583562,0.00433899734852453,-0.42927210959124973,0.16538397528741342,0.5917971148724321,-0.14213572996852877,0.2166322662820149,0.2030059885117933,-0.1940889870713882,-0.06345879582676828,-0.26940322218034707,0.14245172945759255,0.30829428017353505,-0.12939481979223794,-0.2421607251253592,-0.06929399396599706,0.13889846187318358,imagoai_corn_56
-31.86856144420978,4.217526697518893,-4.528734163253124,-0.3509661521052116,3.004070546751196,0.5797042301252976,0.6072826398130252,-0.4136084646090602,-0.5934189155568166,-0.9015195812491662,-0.2653314259768299,0.6167021743221299,0.24455821829717414,-0.40437271793761076,0.32819924988326127,-0.08901641661368893,-0.5689692992292839,-0.36057026258115765,0.05196951800296007,0.22137272966555924,0.5726264472629008,0.11265203971751613,0.07995453144643526,0.3865677988627201,0.054009933123182995,0.22809640273659684,0.15488978251335817,0.003029347656532665,-0.016367748273816665,0.16783700981338673,0.4401942202023376,0.30442996861452526,-0.08948920244815425,-0.08244684765365991,-0.2904784383814658,0.5065874243231737,0.0976414786000273,0.16686159511098705,-0.3347286851194413,0.21071494290165135,-0.08515000117519675,0.3344691420406087,-0.28354279099511576,0.028374406959286662,-0.4620734654799982,-0.2358313489683834,-0.23503346264261246,0.5091352526567692,-0.8290684219291611,0.21492160667453447,0.3544564356040665,-0.25144095920811543,0.3121948875114362,-0.08408663506429426,-0.05506376583516716,0.43427443265501814,0.010326527991726325,0.1364254674895748,-0.40904993016185237,0.13652401685268978,-0.1656428432428931,-0.16422731666881407,-0.21199005362731574,0.06603663551400786,0.3270272506293668,0.6821174004255652,-0.3636436157924037,-0.07129517092624632,-0.13558774756221612,0.06019019362691426,imagoai_corn_301
-4.1906525875416705,-1.7424293653879397,1.790600766487128,-1.5967266674962792,-1.4022872075827273,0.9194219363388894,0.6500664488326299,-0.08636311301696512,-0.1776489369090428,-0.22312430196578723,0.04098089096163441,0.04509547653753729,-0.26527819325647156,-0.7835794065572845,-0.6356029829512406,0.13875555315037086,-0.10443476185337063,0.6579384135124796,0.5947713488254583,0.040281098048010326,0.32906716641409056,-0.09332378544176262,0.4790397085355522,0.592866507036733,0.25723730013664997,-0.24694326508764933,0.3223641708497374,0.34327132641984803,0.32526622883157524,0.4165568183311975,-0.07764844693088867,0.33586898134268256,-0.3939888189887501,-0.16512740651492352,0.3014871844587141,-0.09366582971793641,-0.24846826485798348,0.40966053659515517,0.3364349005375617,-0.2148691777749352,0.07640297303361437,0.4758344481872788,0.5517073835456631,0.16567753503696073,-0.2170309276898651,0.3789994571962841,-0.141682793123784,-0.034487249074887365,0.8963128211309326,0.2389112529246575,-0.567820138124409,0.31693390661275506,0.3557605750762932,0.15698701807894375,-0.33395292655962927,0.022277340031459324,-0.14577341881544295,-0.10319550776896813,0.055621005637429916,-0.10771227340234213,0.35519880279472804,0.39476538190045835,-0.5079383831862516,0.3903709890896933,0.07933642818510497,0.06981814715002127,0.4221157811602281,0.5015111505279606,-0.30786020347915666,-0.43379640003725145,imagoai_corn_229
-10.448192029801957,-3.408888896190509,0.14150421346798106,-1.5823234045135421,-1.3931442225753108,-0.37347061571471624,-1.24768439659028,-0.4940305510430404,0.2614965181784614,-0.05952646562018716,0.2737952804083043,0.18084308455084988,-0.089556207988851,0.09986079022190336,0.013022787106186665,0.023878010430440116,0.004367247012094528,0.0911840540961008,0.3534510568617513,0.48024021391959193,0.12747501180382576,0.48806130912670775,0.04745421332366388,0.22630221262536532,-0.08923895959502004,-0.3868085418931455,0.24356118264145327,-0.35460885692327176,0.2642431308013188,-0.49025340081520463,0.09733838102294998,-0.02509216188749519,0.08865865797023195,-0.664575717885609,0.4030961193963112,0.7380463630569073,-0.6871394510210423,0.5155209588539683,0.2587088786381661,-0.05909842734393845,-0.44310576699484144,0.2792282897930517,0.5917056230688443,0.566867341052074,0.11079757790924712,-0.31591302800467175,0.11054867312821996,0.5615727729946156,0.1846656851276425,0.5965240094207991,-0.3404071091804367,0.6194400764326968,-0.17843256694654513,-0.2862489025170498,0.28151714989460125,-0.49319917499526467,0.329104461252913,-0.2136132307994779,-1.098766817307691,-0.3786402097016641,-0.03427160410986155,0.1880825800187274,0.2982767719117473,0.40932913640924434,0.4058498281960959,0.5006846500800328,0.34940305117778714,-0.031120934770368584,-0.053394197656695425,0.37372368611281065,imagoai_corn_331
-18.55251328703733,4.700653830505603,1.2918899929520165,-0.0843568049862767,0.41102501802378705,-0.2906735901421489,-0.5086174564790248,0.8257294866174211,1.8707888637345838,-0.10400041817451292,-0.1572867687792507,0.5027509406515459,0.4748119257873275,0.39421477535255106,-0.32180714498327184,0.28510949142744146,0.27443383028765617,-0.6052441207521563,-0.06698538075042638,-0.2890213821041583,-0.1807586623389924,-0.724549151453706,-0.2021049463135582,0.272883313765793,0.06395531917617107,0.3241723137920364,-0.05564797345836522,0.07590267184617855,0.23164030402834304,0.03670711874656026,0.2977199618781936,0.3738500539360025,-0.19491320405464901,-0.45205451253252754,-0.01276810028088387,0.01995479732530115,0.26236304396404375,-0.012429343211755938,0.03954667015135666,-0.7774352443606048,0.2274011264883742,-0.012700700391906688,0.07779598696315483,-0.0816837312259433,0.07895711002130498,-0.6009691036693685,-0.08972131101541236,-0.18934038821088212,-0.45574916861793136,-0.5892872623094213,-0.15290790556162517,0.03423089055201953,-0.35699234573765803,0.20639249733274567,0.741370522651997,-0.18738124916601892,-0.14208168862351106,-0.09269745164229722,-0.40466732522640586,0.12300489520181111,-0.027977672625570327,0.08842310947377591,-0.017971092251458213,-0.3608455368646799,-0.4700742348687117,0.2628507979615962,0.14402736805573985,-0.1197763340366055,0.10954370656494863,0.024972926158480346,imagoai_corn_132
